user_hash,source,company,region,job_title,period_raw,start_date,end_date,is_present,parse_ok,company_display_full,company_display_short,company_norm,region_display_full,region_display_short,region_norm,job_title_short
4a0d0d0746,latex_previous,"Binnopharm Group (Moscow, Russia)",,Biotechnologist: managed and optimized GMP-compliant production processes for interferon alpha-2b and hepatitis B vaccine manufacturing.,2017 -- 2020,2017-01-01,2020-12-01,False,True,"Binnopharm Group (Moscow, Russia)","Binnopharm Group (Moscow, Russia)",binnopharm moscow russia,,,Not specified,Biotechnologist: managed and optimized GMP-compliant prod...
3fd67073dd,latex_expheader,Schwarz IT KG,,Software Engineer,02.2026 -- Present,2026-02-01,2026-02-01,True,True,Schwarz IT KG,Schwarz IT KG,schwarz it kg,,,Not specified,Software Engineer
3fd67073dd,latex_expheader,Robert Bosch GmbH,,Software / Solution Architect,08.2024 -- 12.2025,2024-08-01,2025-12-01,False,True,Robert Bosch GmbH,Robert Bosch GmbH,robert bosch,,,Not specified,Software / Solution Architect
3fd67073dd,latex_expheader,Robert Bosch GmbH,,Technical Lead,12.2022 -- 08.2024,2022-12-01,2024-08-01,False,True,Robert Bosch GmbH,Robert Bosch GmbH,robert bosch,,,Not specified,Technical Lead
3fd67073dd,latex_expheader,Robert Bosch GmbH,,Senior Software Engineer,12.2021 -- 12.2022,2021-12-01,2022-12-01,False,True,Robert Bosch GmbH,Robert Bosch GmbH,robert bosch,,,Not specified,Senior Software Engineer
3fd67073dd,latex_expheader,AnyDesk GmbH,Stuttgart,Senior Software Developer,11.2019 -- 11.2021,2019-11-01,2021-11-01,False,True,AnyDesk GmbH,AnyDesk GmbH,anydesk,Stuttgart,Stuttgart,Stuttgart,Senior Software Developer
3fd67073dd,latex_previous,"Star Systems GmbH (B\""oblingen)",,Senior Java Developer: refactored a legacy system and migrated to a modern microservice architecture.,07.2019--11.2019,2019-07-01,2019-11-01,False,True,"Star Systems GmbH (B\""oblingen)","Star Systems GmbH (B\""oblingen)",star systems b oblingen,,,Not specified,Senior Java Developer: refactored a legacy system and mig...
3fd67073dd,latex_previous,"Compart AG (B\""oblingen)",,Senior Java Developer: developed features and unified legacy products through extensive refactoring.,11.2017--06.2019,2017-11-01,2019-06-01,False,True,"Compart AG (B\""oblingen)","Compart AG (B\""oblingen)",compart ag b oblingen,,,Not specified,Senior Java Developer: developed features and unified leg...
3fd67073dd,latex_previous,"Wellink Technologies (Novosibirsk, Russia)",,"Java Developer: developed a smart home system (web portal, controller software, BPM scenarios).",01.2014--07.2015,2014-01-01,2015-07-01,False,True,"Wellink Technologies (Novosibirsk, Russia)","Wellink Technologies (Novosibirsk, Russia)",wellink technologies novosibirsk russia,,,Not specified,Java Developer: developed a smart home system (web portal...
3fd67073dd,latex_previous,"Center of Financial Technologies (Novosibirsk, Russia)",,Senior Oracle Developer: developed a high-performance card subsystem; integrated with OpenWay and Golden Crown.,01.2008--11.2012,2008-01-01,2012-11-01,False,True,"Center of Financial Technologies (Novosibirsk, Russia)","Center of Financial Technologies (Novosibirsk, Russia)",center of financial technologies novosibirsk russia,,,Not specified,Senior Oracle Developer: developed a high-performance car...
3fd67073dd,latex_previous,"Nowokuznetsk Municipal Bank (Novokuznetsk, Russia)",,"Software Developer: automated vehicle tax-registration processes, increasing front office capacity by 50%.",09.2005--01.2008,2005-09-01,2008-01-01,False,True,"Nowokuznetsk Municipal Bank (Novokuznetsk, Russia)","Nowokuznetsk Municipal Bank (Novokuznetsk, Russia)",nowokuznetsk municipal bank novokuznetsk russia,,,Not specified,Software Developer: automated vehicle tax-registration pr...
c50f221f25,latex_expheader,"Газпромбанк, ОАО",Москва,Руководитель IT проектов,06.2021 -- по н.в.,2021-06-01,2026-02-01,True,True,"Газпромбанк, ОАО","Газпромбанк, ОАО",Газпромбанк,Москва,Москва,Moscow,Руководитель IT проектов
c50f221f25,latex_expheader,Банк ВТБ (ПАО),Москва,Старший системный аналитик $\rightarrow$ Руководитель проектов,09.2017 -- 06.2021,2017-09-01,2021-06-01,False,True,Банк ВТБ (ПАО),Банк ВТБ (ПАО),ВТБ,Москва,Москва,Moscow,Старший системный аналитик $\rightarrow$ Руководитель про...
c50f221f25,latex_expheader,ИРМ Девелопмент,Москва,Руководитель IT проектов,11.2014 -- 08.2017,2014-11-01,2017-08-01,False,True,ИРМ Девелопмент,ИРМ Девелопмент,ирм девелопмент,Москва,Москва,Moscow,Руководитель IT проектов
c50f221f25,latex_previous,ЗАО Прогноз (Пермь),,"Руководитель проектов: управление командой разработки (5 человек), внедрение информационно-аналитических продуктов и интеграционных решений; внедрила 3 проекта.",03.2008 -- 11.2014,2008-03-01,2014-11-01,False,True,ЗАО Прогноз (Пермь),ЗАО Прогноз (Пермь),прогноз пермь,,,Not specified,Руководитель проектов: управление командой разработки (5...
7095725743,latex_expheader,АЙФЭЛЛ (iFellow),Москва,Руководитель проектов по разработке информационных систем,06.2024 -- по н.в.,2024-06-01,2026-02-01,True,True,АЙФЭЛЛ (iFellow),АЙФЭЛЛ (iFellow),аифэлл ifellow,Москва,Москва,Moscow,Руководитель проектов по разработке информационных систем
7095725743,latex_expheader,Бизапс,Москва,Менеджер ИТ проектов,03.2023 -- 05.2024,2023-03-01,2024-05-01,False,True,Бизапс,Бизапс,бизапс,Москва,Москва,Moscow,Менеджер ИТ проектов
7095725743,latex_expheader,Leonardo S.p.A.,,Координатор международных проектов,05.2011 -- 03.2023,2011-05-01,2023-03-01,False,True,Leonardo S.p.A.,Leonardo S.p.A.,leonardo s p a,,,Not specified,Координатор международных проектов
a425dc80e4,latex_expheader,MetaLamp,Томск,Head of Project Management Office (Web3-разработка),01.2024 -- по н.в.,2024-01-01,2026-02-01,True,True,MetaLamp,MetaLamp,metalamp,Томск,Томск,Томск,Head of Project Management Office (Web3-разработка)
a425dc80e4,latex_expheader,MetaLamp,Томск,Project Manager (Web2/Web3-разработка),04.2021 -- 12.2024,2021-04-01,2024-12-01,False,True,MetaLamp,MetaLamp,metalamp,Томск,Томск,Томск,Project Manager (Web2/Web3-разработка)
a425dc80e4,latex_expheader,WINbd,Томск,Ментор курса ``Project Management in IT'' (проектная работа),10.2021 -- 10.2024,2021-10-01,2024-10-01,False,True,WINbd,WINbd,WINBD,Томск,Томск,Томск,Ментор курса ``Project Management in IT'' (проектная работа)
a425dc80e4,latex_expheader,МТС,Россия,Специалист по аренде и договорным отношениям,10.2017 -- 12.2020,2017-10-01,2020-12-01,False,True,МТС,МТС,МТС,Россия,Россия,Russia,Специалист по аренде и договорным отношениям
b51ec51e64,latex_expheader,BeamTrail,"Abu Dhabi, UAE",Cellular Core Network --- Head of Automation and Devops,08.2023 -- Present,2023-08-01,2026-02-01,True,True,BeamTrail,BeamTrail,beamtrail,"Abu Dhabi, UAE","Abu Dhabi, UAE",Abu Dhabi,Cellular Core Network --- Head of Automation and Devops
b51ec51e64,latex_expheader,Citibank --- Institutional Clients Group,"Moscow, Russia","Commodities Risk --- Head of QA, VP",08.2021 -- 08.2023,2021-08-01,2023-08-01,False,True,Citibank --- Institutional Clients Group,Citibank --- Institutional Clients Group,citibank institutional clients,"Moscow, Russia","Moscow, Russia",Moscow,"Commodities Risk --- Head of QA, VP"
b51ec51e64,latex_expheader,IBM Science and Technology Center (IBM STC),"Moscow, Russia",z/OS Service Test --- Technical Team Lead,08.2006 -- 01.2022,2006-08-01,2022-01-01,False,True,IBM Science and Technology Center (IBM STC),IBM Science and Technology Center (IBM STC),ibm science and technology center ibm stc,"Moscow, Russia","Moscow, Russia",Moscow,z/OS Service Test --- Technical Team Lead
b51ec51e64,latex_expheader,Cadence Design Systems LLC,"Moscow, Russia",Senior Software Engineer / PV Team Lead,06.2002 -- 08.2006,2002-06-01,2006-08-01,False,True,Cadence Design Systems LLC,Cadence Design Systems LLC,cadence design systems,"Moscow, Russia","Moscow, Russia",Moscow,Senior Software Engineer / PV Team Lead
449c0dc56a,latex_expheader,BramblingTech,"Odesa, Ukraine",IT Project Manager,08.2019 -- Present,2019-08-01,2026-02-01,True,True,BramblingTech,BramblingTech,bramblingtech,"Odesa, Ukraine","Odesa, Ukraine",Ukraine,IT Project Manager
449c0dc56a,latex_expheader,ECG,"Odesa, Ukraine",SEO Manager,04.2019 -- 08.2019,2019-04-01,2019-08-01,False,True,ECG,ECG,ECG,"Odesa, Ukraine","Odesa, Ukraine",Ukraine,SEO Manager
449c0dc56a,latex_expheader,SEOQuick,"Odesa, Ukraine",SEO Specialist,11.2015 -- 04.2019,2015-11-01,2019-04-01,False,True,SEOQuick,SEOQuick,seoquick,"Odesa, Ukraine","Odesa, Ukraine",Ukraine,SEO Specialist
da02dce7b8,latex_expheader,AFI Development,"Moscow, Russia",Head of Architecture and Business Process Automation,08.2025 -- Present,2025-08-01,2026-02-01,True,True,AFI Development,AFI Development,afi development,"Moscow, Russia","Moscow, Russia",Moscow,Head of Architecture and Business Process Automation
da02dce7b8,latex_expheader,Enera Group of Companies,"Tashkent, Republic of Uzbekistan",Head of Process Office (Business Transformation),10.2022 -- 10.2025,2022-10-01,2025-10-01,False,True,Enera Group of Companies,Enera Group of Companies,enera of companies,"Tashkent, Republic of Uzbekistan","Tashkent, Republic of Uzbekistan",Tashkent,Head of Process Office (Business Transformation)
da02dce7b8,latex_expheader,FSK Group,"Moscow, Russia",Head of Organizational Design,06.2019 -- 10.2022,2019-06-01,2022-10-01,False,True,FSK Group,FSK Group,FSK,"Moscow, Russia","Moscow, Russia",Moscow,Head of Organizational Design
da02dce7b8,latex_expheader,Lider-Invest (AFK Sistema),"Moscow, Russia",Head of Organizational Design,07.2018 -- 06.2019,2018-07-01,2019-06-01,False,True,Lider-Invest (AFK Sistema),Lider-Invest (AFK Sistema),lider invest afk sistema,"Moscow, Russia","Moscow, Russia",Moscow,Head of Organizational Design
da02dce7b8,latex_expheader,NPO Energomash,"Moscow, Russia",Head of Business Process Structure Management,07.2016 -- 07.2018,2016-07-01,2018-07-01,False,True,NPO Energomash,NPO Energomash,npo energomash,"Moscow, Russia","Moscow, Russia",Moscow,Head of Business Process Structure Management
da02dce7b8,latex_previous,"BrokerCreditService (BCS), Moscow",,"Head of Organizational Development: governed org structure processes across 30 companies (5,000+ employees); led ``Employee Card'' (MS SharePoint) automation with integrations; prepared HR reporting for the Central Bank of Russia.",07.2015 -- 07.2016,2015-07-01,2016-07-01,False,True,"BrokerCreditService (BCS), Moscow","BrokerCreditService (BCS), Moscow",brokercreditservice bcs moscow,,,Not specified,Head of Organizational Development: governed org structur...
da02dce7b8,latex_previous,"Rambler&Co, Moscow",,Organizational Project Manager: led CRM MS Dynamics project for receivables/credit control; established SSC for 3 companies plus business unit enabling automated accounting; performed process audits and automation requirements.,01.2015 -- 07.2015,2015-01-01,2015-07-01,False,True,"Rambler&Co, Moscow","Rambler&Co, Moscow",rambler and moscow,,,Not specified,Organizational Project Manager: led CRM MS Dynamics proje...
da02dce7b8,latex_previous,"RegStaer Group, Moscow",,Head of Organizational Development Department: supported business merger with Dufry AG; defined requirements for 1C EDMS and ERP/WMS (MS Navision); built unified process model and governance improvements.,05.2011 -- 12.2014,2011-05-01,2014-12-01,False,True,"RegStaer Group, Moscow","RegStaer Group, Moscow",regstaer moscow,,,Not specified,Head of Organizational Development Department: supported...
da02dce7b8,latex_previous,National Research University,,"Higher School of Economics (HSE), Moscow --- Deputy Head, Organizational Development and Control: transformed org structure and staffing; managed EDMS IT project (EMC Documentum); reengineered administrative and academic processes.",04.2009 -- 05.2011,2009-04-01,2011-05-01,False,True,National Research University,National Research University,national research university,,,Not specified,"Higher School of Economics (HSE), Moscow --- Deputy Head,..."
